,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
1699,10,1.0,1,0,1.0,0,1,6.0,6,395.0,558000.0,43.652944089896025,-79.41327947981432
1700,10,2.0,2,0,1.0,1,1,31.0,2,844.0,990000.0,43.6795244915079,-79.36788964240745
1701,13,2.0,2,1,3.0,0,2,4.0,1,1984.0,1791000.0,43.642957438078554,-79.41496412440269
1702,13,1.0,2,1,1.0,0,0,42.0,12,612.0,732000.0,43.643289840192764,-79.37080446015084
1703,10,1.0,1,1,1.0,1,3,1.0,13,375.0,571000.0,43.66808407108904,-79.41948389015168
1704,10,1.0,2,1,0.0,1,1,4.0,10,494.0,565000.0,43.67178700973462,-79.39138266730335
1705,10,1.0,1,0,0.0,1,0,4.0,16,309.0,436000.0,43.67246032656738,-79.36240799188865
1706,10,1.0,2,0,1.0,0,3,16.0,20,354.0,432000.0,43.66570319449685,-79.40441042327134
1707,10,2.0,2,0,1.0,1,0,0.0,16,758.0,879000.0,43.68946043097318,-79.38918510104551
1708,13,2.0,2,0,1.0,1,2,26.0,14,1114.0,1124000.0,43.64045006127062,-79.42098445450289
1709,10,1.0,1,0,0.0,1,1,13.977013474897136,1,557.0,671000.0,43.65572366882672,-79.41463298117837
1710,13,1.0,1,0,0.0,1,1,1.0,20,474.0,497000.0,43.639833848101766,-79.37780138840131
1711,10,1.0,1,0,2.0,1,0,6.0,2,677.0,941000.0,43.67817916153731,-79.37489521832717
1712,11,1.0,1,1,1.0,1,0,1.0,5,756.0,766000.0,43.66673773286659,-79.3823982218786
1713,10,1.0,1,1,1.0,0,3,8.0,18,806.0,705000.0,43.676466398604795,-79.37204663060481
1714,11,1.0,1,1,2.0,1,3,12.0,27,1162.0,1221000.0,43.669473264708245,-79.37972042797807
1715,13,1.0,1,0,0.0,1,1,27.0,19,258.0,383000.0,43.64389979626667,-79.37805849875438
1716,10,1.0,2,1,2.0,0,1,14.0,5,601.0,581000.0,43.6740561270616,-79.38673912894451
1717,11,2.0,2,1,2.0,1,1,5.0,25,1146.0,1908000.0,43.66607172915312,-79.37302229741206
1718,10,2.0,2,0,1.0,1,2,11.0,5,618.0,1018000.0,43.66724348132115,-79.40404073190399
1719,10,2.0,3,0,1.0,1,1,11.0,15,753.3927938362809,948000.0,43.69302110825319,-79.37982808205784
1720,10,2.0,1,1,2.0,1,0,24.0,5,683.0,877000.0,43.69221400841798,-79.36207072259738
1721,11,1.0,1,1,2.0,1,1,8.0,16,946.0,1091000.0,43.656143259998686,-79.38045712202393
1722,10,0.0,1,0,0.0,1,1,6.0,4,349.0,524000.0,43.65886764662954,-79.38981901378692
1723,13,1.0,1,0,0.0,1,3,13.0,4,367.0,464000.0,43.62914683962971,-79.41991783863837
1724,10,1.0,1,0,1.0,1,0,4.0,24,454.0,631000.0,43.66594345901013,-79.42674552429145
1725,10,1.0,1,0,1.0,0,0,18.0,30,1229.0,919000.0,43.656229642363975,-79.42124748360322
1726,10,2.0,3,0,2.0,1,0,19.0,6,963.0,955000.0,43.67092930547439,-79.39425992284659
1727,10,1.0,1,0,1.0,1,2,33.0,2,516.0,533000.0,43.69225076106058,-79.38127173053815
1728,13,1.0,1,0,0.0,1,0,5.0,10,522.0,446000.0,43.641121804716256,-79.41515242434603
1729,10,2.0,2,1,1.0,0,0,2.0,8,1025.0,1068000.0,43.688120198558515,-79.37069089479144
1730,10,1.0,1,1,0.0,0,1,2.0,7,580.0,559000.0,43.65516013644654,-79.41885354650651
1731,10,2.0,2,0,0.0,1,1,13.941259015492099,2,337.0,650000.0,43.654341146951346,-79.41770686410916
1732,13,2.0,2,0,2.0,0,0,3.0,10,703.0,992000.0,43.63320526486542,-79.4166224027843
1733,13,2.0,3,0,3.0,0,1,49.0,21,1458.0,2282000.0,43.64393096827844,-79.38302580452181
1734,13,2.0,3,1,2.0,1,1,12.0,10,961.0,1063000.0,43.64333253882556,-79.36987574222289
1735,10,2.0,2,1,1.0,1,2,13.0,2,1573.0,1058000.0,43.67191947853776,-79.40050174734793
1736,11,1.0,1,0,0.0,1,1,2.0,5,442.0,536000.0,43.670898831676574,-79.37120989354469
1737,13,2.0,2,1,6.0,0,0,25.0,4,2625.0,3097000.0,43.64522296528752,-79.39737868624604
1738,13,1.0,1,0,1.0,1,3,2.0,4,591.0,635000.0,43.649545237006954,-79.41347296258068
1739,13,1.0,1,0,0.0,1,2,2.0,2,502.0,514000.0,43.641335644186775,-79.41642650518884
1740,10,0.0,1,0,1.0,1,1,2.0,10,438.0,440000.0,43.68396578741743,-79.37571674164337
1741,13,2.0,2,1,0.0,1,2,26.0,6,541.0,618000.0,43.64672363491998,-79.41739875559566
1742,11,1.0,1,1,1.0,0,1,8.0,14,376.0,547000.0,43.64969781608731,-79.37931931886105
1743,13,2.0,1,1,2.0,0,1,3.0,44,1008.0,1550000.0,43.640323002495464,-79.40965709412437
1744,10,1.0,1,1,1.0,1,0,63.0,1,343.0,517000.0,43.66312233191789,-79.38971249790191
1745,10,3.0,3,0,6.0,1,2,3.0,6,1266.0,1980000.0,43.65829770673199,-79.41432456483449
1746,10,2.0,2,1,1.0,1,1,15.0,13,399.0,772000.0,43.671577550028374,-79.3936120675645
1747,10,3.0,2,0,8.0,0,0,52.0,12,3600.0,3894000.0,43.6705799596642,-79.40701163621269
1748,10,1.0,1,0,0.0,0,3,7.0,5,463.0,414000.0,43.671941708043846,-79.39914457322654
1749,10,2.0,2,1,1.0,0,0,34.0,4,819.0,761000.0,43.69318247642066,-79.38157685234414
1750,10,1.0,2,1,0.0,1,3,31.0,2,414.0,565000.0,43.65687478462982,-79.41307146612456
1751,13,1.0,1,0,1.0,0,2,23.0,21,526.0,671000.0,43.63686211867545,-79.4256783637156
1752,11,2.0,2,1,2.0,1,0,19.0,0,680.0,980000.0,43.662923836355105,-79.37533870011077
1753,13,0.0,1,0,0.0,1,0,24.0,29,475.0,393000.0,43.6330630785427,-79.42769074985694
1754,13,1.0,1,1,1.0,0,1,7.0,8,712.0,696000.0,43.628867524014275,-79.41031332215573
1755,11,1.0,1,1,1.0,1,1,7.0,26,389.0,606000.0,43.66737623914118,-79.37050573753754
1756,13,1.0,1,1,2.0,0,0,13.993753062709494,16,660.0,948000.0,43.62802634139674,-79.41418640530172
1757,13,1.0,1,0,0.0,1,0,11.0,1,179.0,331000.0,43.636160211775945,-79.40087380837141
1758,11,1.0,1,1,1.0,1,2,4.0,1,664.0,744000.0,43.66160982037494,-79.38458945672477
1759,10,2.0,2,0,2.0,0,0,23.0,18,1370.0,1536000.0,43.66710624758067,-79.4099754106361
1760,13,0.0,1,0,0.0,1,2,3.0,3,214.0,349000.0,43.63442909868802,-79.42242705731734
1761,11,2.0,2,1,2.0,1,0,17.0,14,1054.0,1617000.0,43.668626292131485,-79.36530257898526
1762,13,1.0,1,1,0.0,0,1,9.0,7,441.0,612000.0,43.65007292247944,-79.38250588382799
1763,11,1.0,1,1,0.0,0,0,8.0,8,408.0,578000.0,43.66497108143224,-79.38086418828591
1764,13,3.0,2,0,0.0,0,1,15.0,23,596.0,804000.0,43.64304872338503,-79.39334273225097
1765,13,1.0,1,1,1.0,0,1,2.0,1,424.0,556000.0,43.641684521568294,-79.40136190393041
1766,13,1.0,1,1,1.0,0,0,27.0,1,625.0,962000.0,43.620879903272154,-79.39497230765203
1767,13,2.0,2,0,1.0,1,2,11.0,13,996.0,1070000.0,43.645128251239896,-79.40294083216514
1768,10,2.0,2,0,3.0,1,1,19.0,5,550.0,876000.0,43.672190435626725,-79.41375371474739
1769,10,2.0,1,0,2.0,1,3,5.0,2,1418.0,1375000.0,43.67584918011187,-79.37836654193642
1771,13,2.0,3,0,1.0,1,1,14.003179238370821,5,718.0,950000.0,43.637159692363014,-79.42226551454526
1772,11,2.0,2,0,3.0,0,1,14.0,15,1005.0,1404000.0,43.65438140144177,-79.37131005292187
1773,11,1.0,1,0,0.0,1,1,47.0,0,433.0,548000.0,43.65039968951471,-79.37157550753722
1774,13,3.0,2,0,2.0,1,2,22.0,2,908.0,1301000.0,43.640311100406194,-79.38985504050287
1775,10,1.0,1,0,0.0,0,0,3.0,16,827.0,818000.0,43.67707137675392,-79.39000360029348
1776,10,1.0,1,0,1.0,1,1,17.0,4,462.0,505000.0,43.65548072399159,-79.38915585680137
1777,11,2.0,2,0,1.0,0,2,1.0,6,940.0,691000.0,43.670268748796424,-79.37749060589113
1778,11,2.0,3,0,1.0,1,1,40.0,3,1166.0,1238000.0,43.6554592580552,-79.37712487790134
1779,10,1.0,2,0,0.0,0,0,3.0,8,580.0,500000.0,43.65839921693662,-79.4032095376019
1780,11,2.0,2,0,2.0,1,0,9.0,9,1032.0,1443000.0,43.66890445267068,-79.3742707865791
1781,10,1.0,1,1,1.0,1,1,37.0,5,387.0,592000.0,43.668187699956064,-79.41990143355666
1782,10,3.0,3,0,1.0,1,3,8.0,1,1154.0,1001000.0,43.671528289011185,-79.38353810122754
1783,11,1.0,1,1,0.0,0,1,1.0,9,450.0,589000.0,43.67051767848609,-79.36678179436728
1784,10,2.0,1,0,1.0,1,1,10.0,12,857.0,1062000.0,43.66995785242203,-79.38282386212813
1785,13,1.0,1,0,1.0,1,2,24.0,16,511.0,645000.0,43.635304189339784,-79.40816055378569
1786,11,2.0,2,0,2.0,1,1,10.0,6,590.0,883000.0,43.670682827480775,-79.36939142254752
1787,11,2.0,2,0,1.0,1,2,11.0,0,547.0,750000.0,43.66521427345328,-79.37722741825854
1788,13,2.0,1,0,2.0,0,0,15.0,8,761.0,967000.0,43.63473646601222,-79.41014744521173
1789,11,2.0,2,0,1.0,0,0,11.0,7,806.0,823000.0,43.65123080447837,-79.376175762483
1790,10,2.0,2,1,2.0,1,0,14.030970204544737,8,889.0,1233000.0,43.67648284451652,-79.39441710443252
1791,10,1.0,1,0,1.0,1,0,24.0,2,443.0,577000.0,43.688996369484904,-79.37414598726807
1792,10,1.0,1,0,3.0,0,0,11.0,11,627.0,896000.0,43.66754601654167,-79.39967740430032
1793,10,2.0,2,1,2.0,0,3,2.0,5,723.0,933000.0,43.67414606939406,-79.41123813915303
1794,13,2.0,2,0,1.0,0,0,10.0,7,524.0,562000.0,43.63776085343412,-79.4134387689856
1795,10,2.0,2,0,1.0,1,1,3.0,5,540.0,623000.0,43.6649574780387,-79.41791854012364
1796,13,1.0,1,1,1.0,0,1,1.0,5,377.0,532000.0,43.63260982432901,-79.41288843886134
1797,13,2.0,2,0,2.0,1,0,5.0,4,729.0,996000.0,43.647696531992345,-79.39504971502237
1798,10,1.0,1,1,1.0,1,0,9.0,0,806.0,692000.0,43.6911165150967,-79.36471092907031
1799,13,1.0,1,0,0.0,1,0,38.0,23,253.0,385000.0,43.64915990723899,-79.38408768989147
1800,10,0.0,1,0,0.0,0,2,9.0,43,309.0,457000.0,43.654634263093776,-79.39672585981086
1801,10,0.0,1,0,0.0,1,1,8.0,4,326.0,394000.0,43.67732629627774,-79.36833202810197
1802,11,1.0,1,0,1.0,1,1,3.0,5,676.0,675000.0,43.65428932052664,-79.3758887466828
1803,10,2.0,1,0,0.0,0,0,4.0,3,547.0,530000.0,43.681655282503435,-79.37039674159294
1804,13,2.0,2,0,1.0,1,2,2.0,3,390.0,592000.0,43.64211645738104,-79.40906320875669
1805,13,1.0,1,1,1.0,1,1,2.0,17,820.0,814000.0,43.640193612419885,-79.37784917561312
1806,13,2.0,2,1,7.0,1,3,39.0,6,2544.0,4049000.0,43.64237365701499,-79.40863381050173
1807,10,1.0,1,0,0.0,1,1,35.0,20,492.0,468000.0,43.65860540098076,-79.40447271491675
1808,13,1.0,1,1,1.0,1,2,14.0,16,549.0,727000.0,43.62824555129305,-79.41204038852372
1809,10,1.0,1,0,1.0,0,0,1.0,12,563.0,1056000.0,43.68201011991756,-79.39125497047999
1810,10,1.0,1,0,1.0,1,2,2.0,13,716.0,515000.0,43.66503119410412,-79.38893263590217
1811,10,2.0,3,0,2.0,0,1,1.0,75,1176.0,1527000.0,43.690549053425045,-79.37629071681515
1812,13,1.0,1,1,1.0,0,0,24.0,2,481.0,747000.0,43.646204675186304,-79.39330810421515
1813,10,1.0,1,0,1.0,1,0,20.0,3,780.0,768000.0,43.676304788170285,-79.36855837311236
1814,10,1.0,1,0,0.0,1,3,9.0,28,362.0,542000.0,43.65516437838769,-79.40885500732739
1815,13,1.0,1,1,1.0,1,0,30.0,15,822.0,948000.0,43.63979204374261,-79.4215132871837
1816,10,1.0,1,1,0.0,1,0,21.0,5,307.0,435000.0,43.66934472883504,-79.3979296380292
1817,10,0.0,1,0,0.0,0,3,14.0,8,331.0,437000.0,43.68566799068348,-79.36827908709735
1818,10,1.0,1,0,1.0,0,0,13.984164366778144,4,601.0,557000.0,43.66888924381993,-79.40213465826363
1819,10,1.0,1,0,1.0,0,1,6.0,7,506.0,698000.0,43.6568446414876,-79.4042529904423
1820,13,0.0,1,0,0.0,1,1,7.0,66,296.0,438000.0,43.64417385881638,-79.39180241158233
1821,11,2.0,2,1,1.0,0,3,34.0,6,984.0,1192000.0,43.65022356186789,-79.3714836524724
1822,10,1.0,1,0,1.0,0,1,3.0,5,691.0,664000.0,43.67114878131443,-79.4006435214925
1823,13,2.0,2,1,1.0,1,0,4.0,16,687.0,951000.0,43.631185145457586,-79.41424935984071
1824,13,0.0,1,0,0.0,0,2,14.0,13,371.0,369000.0,43.651139017178544,-79.34977448166053
1825,11,1.0,2,1,1.0,1,2,13.0,13,648.0,767000.0,43.66065657828439,-79.3672319636788
1826,10,2.0,2,1,2.0,0,0,9.0,3,1601.0,1864000.0,43.660791646786855,-79.39723983241589
1827,10,1.0,1,1,2.0,1,0,20.0,23,1238.0,1293000.0,43.66626209305863,-79.41243693086486
1828,10,2.0,1,0,2.0,0,2,31.0,11,1185.0,1387000.0,43.687515786954485,-79.36787201399967
1829,13,3.0,2,0,2.0,1,3,18.0,7,685.0,977000.0,43.651192520467205,-79.40861006073322
1830,11,2.0,3,1,2.0,0,3,7.0,9,1038.0,1021000.0,43.65684000822435,-79.36715596586815
1831,10,2.0,2,1,5.0,0,1,28.0,1,2108.0,3109000.0,43.68555935469987,-79.3836098856604
1832,13,3.0,2,0,4.0,1,1,3.0,16,1776.0,2167000.0,43.64298036744845,-79.40581717850098
1833,13,0.0,1,0,0.0,0,0,1.0,13,301.0,383000.0,43.64815899776275,-79.35468240216466
1834,10,2.0,3,0,1.0,1,0,22.0,1,797.0,799000.0,43.68012094444659,-79.38573773877677
1835,11,2.0,2,0,3.0,1,2,34.0,26,1943.0,1740000.0,43.66045646311139,-79.36184079991814
1836,13,1.0,1,1,1.0,1,2,5.0,12,603.0,756000.0,43.633897957414376,-79.42113377999378
1837,10,2.0,2,0,1.0,0,2,22.0,2,915.0,765000.0,43.65830373148573,-79.40506992872176
1838,11,2.0,2,1,6.0,1,0,11.0,4,2906.0,3609000.0,43.6618398439049,-79.38345442015753
1839,10,1.0,1,0,0.0,1,1,7.0,0,345.0,525000.0,43.66448134611185,-79.40331086786797
1840,11,2.0,2,1,2.0,1,1,9.0,4,1703.0,2376000.0,43.65580123688296,-79.37316139219622
1841,13,1.0,1,1,0.0,0,0,1.0,4,488.0,498000.0,43.647223218306394,-79.41674890620449
1842,13,1.0,1,0,0.0,0,1,3.0,3,262.0,302000.0,43.63109466957635,-79.41617727151939
1844,10,1.0,1,1,1.0,0,0,29.0,5,654.0,710000.0,43.67951467188033,-79.36486814075349
1845,13,1.0,1,1,0.0,1,1,4.0,0,278.0,426000.0,43.6462871074063,-79.35913642661873
1846,10,1.0,1,0,1.0,0,2,18.0,38,586.0,726000.0,43.68814427145158,-79.38472019126742
1847,13,1.0,1,1,1.0,1,3,1.0,1,373.0,542000.0,43.639351421206825,-79.39170035608753
1848,10,1.0,1,0,1.0,0,0,25.0,8,729.0,839000.0,43.67306174978941,-79.36799601814147
1849,11,2.0,1,0,1.0,1,0,9.0,14,860.0,917000.0,43.65177932492721,-79.38150348158948
1850,11,0.0,1,0,1.0,0,1,20.0,8,467.0,517000.0,43.66795030401152,-79.38558778243765
1851,11,2.0,2,1,1.0,1,0,15.0,13,616.0,875000.0,43.66193114697368,-79.3568736417041
1852,10,1.0,1,1,1.0,0,0,26.0,24,753.3996237040802,871000.0,43.672043467042286,-79.41675198902821
1853,10,2.0,2,1,1.0,1,0,3.0,7,680.0,925000.0,43.672124052556455,-79.38245164122857
1854,13,1.0,1,1,0.0,0,0,18.0,28,443.0,573000.0,43.62988499632232,-79.41238815390349
1855,10,1.0,1,1,2.0,1,0,3.0,0,917.0,1090000.0,43.693372441306856,-79.37949028391482
1856,10,2.0,2,1,7.0,0,0,8.0,31,3575.0,3769000.0,43.66348390540603,-79.38706694070513
1857,10,1.0,1,1,2.0,0,1,12.0,2,736.0,1091000.0,43.67308888933629,-79.37558840758571
1858,11,1.0,1,0,0.0,1,0,6.0,4,426.0,543000.0,43.65577298751672,-79.36056214782032
1859,11,2.0,2,0,1.0,0,2,13.0,2,283.0,595000.0,43.65887412050719,-79.36865871971595
1860,13,2.0,2,0,1.0,0,0,4.0,6,555.0,857000.0,43.634811179410065,-79.40359303489072
1861,11,1.0,1,0,3.0,1,2,1.0,9,1236.0,1350000.0,43.66141557409112,-79.36306419005511
1862,10,1.0,1,0,1.0,0,0,56.0,7,583.0,673000.0,43.691418648694615,-79.37583543980968
1864,13,1.0,1,1,1.0,1,0,11.0,12,361.0,513000.0,43.63885661419186,-79.3900696504392
1865,13,1.0,2,1,1.0,1,1,28.0,3,356.0,567000.0,43.63344794221302,-79.42029279754458
1866,13,1.0,1,0,0.0,0,0,6.0,16,236.0,351000.0,43.63798626746984,-79.39187168073268
1867,13,3.0,2,0,2.0,0,0,8.0,3,793.0,1379000.0,43.65016304892627,-79.39297555383351
1868,13,1.0,1,0,1.0,0,1,18.0,28,684.0,762000.0,43.6328438810254,-79.41933976439279
1869,13,2.0,2,0,1.0,1,0,13.0,16,1070.0,949000.0,43.63573071533239,-79.40928948670616
1870,11,2.0,1,0,1.0,1,3,9.0,18,852.0,1213000.0,43.66165025529805,-79.38376389178842
1871,10,1.0,1,0,0.0,0,3,9.0,7,397.0,422000.0,43.672359020667685,-79.40951900285002
1872,13,3.0,2,0,2.0,1,0,10.0,8,1918.0,2008000.0,43.641857364138936,-79.38776444907595
1873,11,1.0,1,1,2.0,1,0,5.0,2,900.0,943000.0,43.66677109134208,-79.3665152424229
1874,13,0.0,1,0,0.0,1,1,26.0,24,185.0,317000.0,43.633532651591864,-79.39806479276895
1875,10,1.0,1,1,1.0,1,0,19.0,9,661.0,756000.0,43.65341026136445,-79.42021214233779
1876,11,2.0,2,0,1.0,1,2,14.0,12,888.0,743000.0,43.65483494056127,-79.36402042506255
1877,10,3.0,2,0,3.0,1,2,8.0,32,1188.0,1904000.0,43.685617160943984,-79.38186959660176
1878,10,0.0,1,0,1.0,1,3,6.0,13,471.0,588000.0,43.656717716414185,-79.38690387848897
1879,10,2.0,2,0,1.0,1,1,5.0,29,789.0,841000.0,43.664296043670845,-79.41683126290715
1880,13,2.0,1,0,4.0,0,0,1.0,6,1566.0,1928000.0,43.63837756335594,-79.38124664723021
1881,10,1.0,1,1,0.0,0,1,15.0,4,540.0,509000.0,43.689460179337665,-79.36846473802453
1882,13,1.0,1,0,1.0,1,2,31.0,41,706.0,822000.0,43.6343885598499,-79.42199926880559
1883,13,1.0,1,1,1.0,0,1,14.0,3,472.0,576000.0,43.63916335697644,-79.38090290287248
1884,13,2.0,3,0,3.0,1,2,3.0,15,1082.0,1588000.0,43.64423664907213,-79.36880121191707
1885,11,2.0,1,1,5.0,1,1,33.0,4,2870.0,3726000.0,43.65535001713816,-79.35151874996059
1886,11,2.0,2,1,1.0,0,2,10.0,1,649.0,762000.0,43.668732742426435,-79.36136799081747
1887,10,2.0,2,0,1.0,0,1,7.0,10,696.0,1000000.0,43.66080630700645,-79.41179620425119
1888,13,1.0,1,1,0.0,0,2,13.962874211405143,20,470.0,480000.0,43.64583536971567,-79.3673203885148
1889,10,1.0,1,1,1.0,1,0,14.011955332952057,9,772.0,810000.0,43.67686099962712,-79.39999909176464
1890,11,2.0,2,0,2.0,1,0,3.0,2,1179.0,1124000.0,43.661746534905525,-79.36292801907545
1891,11,1.0,1,0,1.0,0,1,9.0,15,540.0,785000.0,43.667411399370145,-79.36021097087975
1892,10,1.0,1,1,0.0,1,2,15.0,33,481.0,639000.0,43.6869845731748,-79.37467075104472
1893,10,1.0,2,0,0.0,1,1,6.0,69,311.0,486000.0,43.676558006425395,-79.39094911016365
1894,13,1.0,1,0,1.0,1,3,14.0,2,410.0,595000.0,43.62966602763954,-79.42604368190405
1895,10,2.0,2,1,5.0,0,0,13.0,3,1825.0,1876000.0,43.67608522015636,-79.36577305022323
1896,13,1.0,1,0,0.0,1,0,13.965637055995533,11,487.0,428000.0,43.6418504194098,-79.40827597513808
1897,13,1.0,1,0,1.0,0,1,16.0,11,737.0,733000.0,43.62469841529803,-79.39953851467621
1898,10,2.0,2,0,1.0,1,0,9.0,4,915.0,722000.0,43.661469492460135,-79.41514911585331
1899,13,1.0,1,1,1.0,1,0,12.0,8,475.0,655000.0,43.63778008367464,-79.40629087130681
1900,13,2.0,3,0,3.0,1,1,8.0,16,909.0,1285000.0,43.64398983460814,-79.37004877473953
1901,10,1.0,1,1,0.0,1,1,38.0,2,731.0,620000.0,43.67677573404122,-79.39186530113875
1902,13,1.0,1,1,1.0,1,3,13.0,2,373.0,486000.0,43.64524046582273,-79.36406026816302
1903,10,2.0,2,0,1.0,1,1,6.0,22,508.0,811000.0,43.65935088483577,-79.39467682372793
1904,13,2.0,2,0,2.0,1,1,3.0,19,995.0,1244000.0,43.63896164766461,-79.39995694569069
1905,10,3.0,2,0,1.0,0,0,11.0,7,506.0,662000.0,43.65245812197664,-79.41565689507627
1906,13,1.0,1,0,1.0,1,1,36.0,9,476.0,425000.0,43.64611478295654,-79.35907271882168
1907,10,1.0,1,1,0.0,1,0,1.0,1,533.0,572000.0,43.68498763540381,-79.38532698430632
1908,10,1.0,1,1,0.0,0,0,0.0,6,416.0,498000.0,43.660723030163446,-79.4221449992891
1909,10,1.0,1,1,1.0,1,0,9.0,9,690.0,961000.0,43.66800834181782,-79.42751668481004
1910,13,2.0,2,0,5.0,0,2,2.0,25,2257.0,1958000.0,43.63717396297639,-79.40670486401248
1911,10,1.0,1,1,2.0,1,1,20.0,10,548.0,691000.0,43.66788447286545,-79.42646741967883
1912,13,1.0,2,0,1.0,1,0,21.0,0,447.0,535000.0,43.6357143144125,-79.42297501155113
1913,13,1.0,1,0,1.0,1,1,9.0,2,504.0,626000.0,43.64187150550952,-79.42817983610003
1914,10,1.0,2,0,1.0,0,3,81.0,3,577.0,912000.0,43.665423857910774,-79.39950898516238
1915,11,2.0,3,0,1.0,0,1,7.0,8,571.0,924000.0,43.66344396554633,-79.37513953081965
1916,13,3.0,2,0,3.0,0,1,11.0,3,1756.0,1896000.0,43.6447272475221,-79.38001480267098
1917,10,1.0,1,1,0.0,1,2,4.0,10,621.0,664000.0,43.66466077952978,-79.3905190009686
1918,13,2.0,3,0,1.0,1,0,35.0,9,330.0,580000.0,43.64566517759428,-79.38800070847209
1919,13,1.0,1,0,1.0,0,1,23.0,9,693.0,758000.0,43.64462725440428,-79.41578854916271
1920,11,1.0,1,1,2.0,0,1,8.0,1,850.0,943000.0,43.65781972122344,-79.37919769411204
1921,13,2.0,2,0,4.0,1,1,10.0,12,1758.0,2018000.0,43.65066107721231,-79.35062582916078
1923,10,2.0,2,1,2.0,1,2,6.0,14,1336.0,1308000.0,43.65972199342742,-79.40834965279112
1924,13,1.0,1,0,0.0,1,2,11.0,4,280.0,349000.0,43.649921795697125,-79.41138885372236
1925,11,1.0,1,0,1.0,0,0,36.0,14,641.0,542000.0,43.66430343471217,-79.38107228391837
1926,13,2.0,3,0,2.0,1,3,1.0,31,1712.0,1526000.0,43.648586553710885,-79.41858611685355
1927,11,3.0,2,0,1.0,0,1,4.0,14,418.0,700000.0,43.65446449472341,-79.38325129450905
1928,11,2.0,2,1,1.0,1,1,1.0,22,664.0,967000.0,43.66233425473672,-79.37366700091371
1930,11,1.0,1,1,1.0,1,0,4.0,4,660.0,673000.0,43.6608091100322,-79.38216223682979
1931,13,1.0,1,1,1.0,1,2,9.0,0,481.0,621000.0,43.644500093493335,-79.37665177481254
1932,10,2.0,2,0,2.0,1,0,48.0,5,1028.0,1096000.0,43.67195016586644,-79.36102773881984
1933,13,2.0,2,0,0.0,1,1,21.0,5,491.0,546000.0,43.63044754572138,-79.424248198625
1934,10,1.0,1,0,2.0,1,1,15.0,12,1348.0,1079000.0,43.65818653538204,-79.39572653588854
1935,10,1.0,2,0,1.0,1,0,8.0,18,413.0,695000.0,43.67169995461644,-79.41180217187951
1936,10,2.0,2,0,7.0,0,0,20.0,17,2253.0,3026000.0,43.66871942781481,-79.38853508774974
1937,13,1.0,1,1,0.0,0,1,6.0,13,523.0,584000.0,43.651992732898854,-79.38991956884703
1938,13,2.0,1,0,2.0,1,3,1.0,2,696.0,1130000.0,43.629382707248645,-79.41793432603161
1939,13,2.0,2,1,1.0,0,2,14.0,4,504.0,659000.0,43.63582249107046,-79.42169746543684
1940,10,1.0,2,1,1.0,0,1,10.0,10,651.0,678000.0,43.65355753931629,-79.3997736682332
1941,10,1.0,1,0,0.0,1,0,17.0,6,231.0,397000.0,43.67642190386217,-79.3916980858423
1942,13,1.0,1,1,1.0,1,3,3.0,23,377.0,627000.0,43.648880477979944,-79.35537486951038
1943,10,1.0,1,0,1.0,1,1,29.0,11,718.0,799000.0,43.68025668493576,-79.38179993570458
1944,13,0.0,1,0,0.0,0,1,3.0,18,336.0,381000.0,43.64178635700653,-79.37261455944189
1945,13,0.0,1,0,1.0,1,1,1.0,17,249.0,358000.0,43.63946044964982,-79.42643169395389
1946,13,1.0,1,1,0.0,1,1,23.0,2,414.0,532000.0,43.63358677822339,-79.39956220070019
1947,10,2.0,2,1,3.0,0,2,7.0,14,1409.0,1825000.0,43.66449871358306,-79.38763547779799
1948,10,0.0,1,0,1.0,1,0,13.0,11,402.0,495000.0,43.66486058368353,-79.40014518855631
1949,11,1.0,1,1,1.0,1,1,15.0,7,953.0,833000.0,43.668210486753345,-79.36627684155546
1950,10,3.0,2,0,2.0,0,3,8.0,13,1368.0,1343000.0,43.68261171693202,-79.38668826030211
1951,10,1.0,1,0,1.0,0,0,18.0,9,832.0,850000.0,43.66747157109182,-79.39712319024086
1952,13,2.0,3,0,3.0,1,1,3.0,5,1429.0,1700000.0,43.63999498449718,-79.38034173970671
1953,10,1.0,1,0,1.0,0,0,5.0,11,871.0,841000.0,43.67810220411652,-79.38394718207977
1954,13,2.0,2,0,1.0,1,0,1.0,11,487.0,561000.0,43.632578498538805,-79.42013058921762
1955,10,2.0,1,0,1.0,0,1,13.0,5,1280.0,977000.0,43.66987787546195,-79.39610179643226
1956,11,1.0,1,1,1.0,1,1,31.0,1,518.0,663000.0,43.66785980375304,-79.37277467596684
1957,13,1.0,1,1,0.0,1,3,58.0,2,506.0,515000.0,43.64010287483753,-79.42301573870282
1958,11,2.0,2,0,1.0,1,0,6.0,33,705.0,867000.0,43.64947097300831,-79.372892904387
1959,13,1.0,2,1,0.0,1,1,1.0,15,317.0,449000.0,43.646890664907474,-79.37292197192966
1960,13,1.0,1,0,0.0,0,0,15.0,3,464.0,379000.0,43.65295920138656,-79.38818695464042
1961,13,1.0,1,0,1.0,0,3,1.0,1,432.0,538000.0,43.64920787734916,-79.4069383311791
1962,10,1.0,2,0,1.0,0,3,5.0,13,844.0,640000.0,43.6651132025548,-79.41833856047582
1963,10,2.0,2,1,7.0,0,1,23.0,11,1428.0,2588000.0,43.6838975771748,-79.37062632484069
